row,aggressors_activations,reads,median_of_time,bitflips
14248,2,128,40848,0
14249,2,128,37707,0
14250,2,128,37919,0
14251,2,128,27608,0
14252,2,128,40979,0
14253,2,128,13476,0
14254,2,128,42370,0
14255,2,128,39804,0
14256,2,128,45343,0
14257,2,128,37396,0
14258,2,128,35799,0
14259,2,128,39110,0
14260,2,128,45145,0
14261,2,128,44627,0
14262,2,128,41816,0
14263,2,128,23590,0
14264,2,128,35866,0
14265,2,128,36847,0
14266,2,128,48483,0
14267,2,128,51617,0
14268,2,128,51499,0
14269,2,128,38566,0
14270,2,128,31182,0
14271,2,128,38479,0
14272,2,128,13684,0
14273,2,128,51807,0
14274,2,128,39042,0
14275,2,128,31414,0
14276,2,128,36351,0
14277,2,128,32166,0
14278,2,128,38959,0
14279,2,128,27400,0
14280,2,128,45561,0
14281,2,128,38029,0
14282,2,128,41579,0
14283,2,128,40546,0
14284,2,128,45776,0
14285,2,128,39970,0
14286,2,128,40184,0
14287,2,128,45080,0
14288,2,128,30924,0
14289,2,128,37579,0
14290,2,128,44691,0
14291,2,128,36796,0
14292,2,128,37427,0
14293,2,128,14547,0
14294,2,128,42929,0
14295,2,128,35828,0
14296,2,128,37855,0
14297,2,128,41005,0
14298,2,128,45109,0
14299,2,128,32791,0
14300,2,128,43207,0
14301,2,128,36780,0
14302,2,128,37645,0
14303,2,128,32936,0
14304,2,128,36616,0
14305,2,128,37440,0
14306,2,128,38965,0
14307,2,128,33816,0
14308,2,128,26889,0
14309,2,128,45035,0
14310,2,128,46089,0
14311,2,128,41836,0
14312,2,128,37627,0
14313,2,128,37505,0
14314,2,128,44990,0
14315,2,128,40426,0
14316,2,128,38481,0
14317,2,128,39452,0
14318,2,128,37131,0
14319,2,128,47506,0
14320,2,128,45261,0
14321,2,128,38673,0
14322,2,128,38430,0
14323,2,128,43901,0
14324,2,128,35100,0
14325,2,128,37616,0
14326,2,128,30734,0
14327,2,128,38543,0
14328,2,128,37799,0
14329,2,128,40801,0
14330,2,128,36375,0
14331,2,128,43462,0
14332,2,128,45037,0
14333,2,128,30028,0
14334,2,128,42051,0
14335,2,128,52257,0
14336,2,128,37383,0
14337,2,128,32928,0
14338,2,128,44826,0
14339,2,128,37430,0
14340,2,128,42945,0
14341,2,128,37686,0
14342,2,128,44079,0
14343,2,128,48430,0
14344,2,128,44809,0
14345,2,128,37332,0
14346,2,128,31764,0
14347,2,128,43243,0
14348,2,128,29831,0
14349,2,128,40571,0
14350,2,128,40893,0
14351,2,128,38998,0
14352,2,128,37222,0
14353,2,128,44721,0
14354,2,128,39254,0
14355,2,128,41885,0
14356,2,128,36081,0
14357,2,128,40635,0
14358,2,128,37172,0
14359,2,128,43955,0
14360,2,128,40167,0
14361,2,128,41120,0
14362,2,128,32489,0
14363,2,128,38719,0
14364,2,128,43099,0
14365,2,128,43651,0
14366,2,128,44852,0
14367,2,128,36721,0
14368,2,128,39200,0
14369,2,128,37104,0
14370,2,128,47146,0
14371,2,128,42435,0
14372,2,128,44793,0
14373,2,128,43131,0
14374,2,128,40620,0
14375,2,128,35349,0
14376,2,128,36118,0
14377,2,128,41836,0
14378,2,128,36329,0
14379,2,128,38321,0
14380,2,128,37611,0
14381,2,128,36142,0
14382,2,128,44751,0
14383,2,128,39283,0
14384,2,128,38463,0
14385,2,128,37386,0
14386,2,128,42717,0
14387,2,128,16268,0
14388,2,128,39029,0
14389,2,128,14229,0
14390,2,128,52226,0
14391,2,128,45417,0
14392,2,128,21343,0
14393,2,128,12181,0
14394,2,128,36252,0
14395,2,128,40686,0
14396,2,128,37396,0
14397,2,128,39589,0
14398,2,128,35359,0
14399,2,128,52045,0
14400,2,128,39889,0
14401,2,128,32859,0
14402,2,128,34083,0
14403,2,128,52145,0
14404,2,128,35042,0
14405,2,128,38051,0
14406,2,128,40617,0
14407,2,128,31699,0
14408,2,128,38965,0
14409,2,128,37906,0
14410,2,128,37233,0
14411,2,128,41410,0
14412,2,128,32557,0
14413,2,128,39182,0
14414,2,128,49960,0
14415,2,128,36723,0
14416,2,128,34189,0
14417,2,128,27674,0
14418,2,128,35907,0
14419,2,128,37223,0
14420,2,128,31144,0
14421,2,128,28082,0
14422,2,128,29679,0
14423,2,128,28884,0
14424,2,128,36508,0
14425,2,128,38675,0
14426,2,128,38779,0
14427,2,128,43530,0
14428,2,128,42704,0
14429,2,128,39337,0
14430,2,128,39101,0
14431,2,128,44587,0
14432,2,128,43400,0
14433,2,128,40706,0
14434,2,128,43794,0
14435,2,128,44694,0
14436,2,128,42610,0
14437,2,128,38362,0
14438,2,128,39008,0
14439,2,128,40251,0
14440,2,128,41803,0
14441,2,128,50861,0
14442,2,128,51298,0
14443,2,128,40527,0
14444,2,128,43801,0
14445,2,128,43071,0
14446,2,128,50898,0
14447,2,128,41790,0
14448,2,128,38880,0
14449,2,128,44086,0
14450,2,128,51891,0
14451,2,128,41842,0
14452,2,128,36069,0
14453,2,128,40578,0
14454,2,128,36157,0
14455,2,128,37966,0
14456,2,128,42630,0
14457,2,128,50004,0
14458,2,128,50631,0
14459,2,128,32713,0
14460,2,128,36829,0
14461,2,128,34985,0
14462,2,128,22267,0
14463,2,128,36120,0
14464,2,128,44408,0
14465,2,128,43628,0
14466,2,128,45603,0
14467,2,128,41088,0
14468,2,128,42597,0
14469,2,128,43080,0
14470,2,128,44465,0
14471,2,128,42182,0
14472,2,128,51844,0
14473,2,128,42590,0
14474,2,128,44084,0
14475,2,128,43426,0
14476,2,128,44498,0
14477,2,128,37988,0
14478,2,128,43461,0
14479,2,128,51786,0
14480,2,128,43967,0
14481,2,128,51728,0
14482,2,128,44297,0
14483,2,128,42546,0
14484,2,128,40174,0
14485,2,128,43953,0
14486,2,128,37203,0
14487,2,128,38674,0
14488,2,128,39757,0
14489,2,128,43812,0
14490,2,128,44447,0
14491,2,128,40065,0
14492,2,128,40215,0
14493,2,128,50187,0
14494,2,128,49111,0
14495,2,128,43130,0
14496,2,128,41420,0
14497,2,128,40866,0
14498,2,128,22864,0
14499,2,128,41861,0
14000,1,1,14835,0
14001,1,1,28899,0
14002,1,1,11941,0
14003,1,1,20713,0
14004,1,1,39164,0
14005,1,1,21546,0
14006,1,1,21213,0
14007,1,1,22272,0
14008,1,1,16726,0
14009,1,1,35098,0
14010,1,1,22821,0
14011,1,1,29975,0
14012,1,1,17190,0
14013,1,1,23552,0
14014,1,1,35252,0
14015,1,1,14751,0
14016,1,1,15078,0
14017,1,1,22230,0
14018,1,1,15471,0
14019,1,1,22223,0
14020,1,1,19586,0
14021,1,1,29970,0
14022,1,1,14452,0
14023,1,1,14812,0
14024,1,1,15788,0
14025,1,1,30406,0
14026,1,1,22513,0
14027,1,1,19661,0
14028,1,1,35592,0
14029,1,1,22214,0
14030,1,1,14940,0
14031,1,1,21883,0
14032,1,1,29839,0
14033,1,1,27399,0
14034,1,1,17611,0
14035,1,1,40593,0
14036,1,1,14809,0
14037,1,1,14812,0
14038,1,1,30614,0
14039,1,1,14103,0
14040,1,1,15718,0
14041,1,1,15119,0
14042,1,1,13506,0
14043,1,1,22562,0
14044,1,1,34590,0
14045,1,1,30659,0
14046,1,1,35801,0
14047,1,1,32027,0
14048,1,1,14712,0
14049,1,1,21188,0
14050,1,1,15514,0
14051,1,1,17386,0
14052,1,1,43141,0
14053,1,1,20632,0
14054,1,1,15188,0
14055,1,1,28035,0
14056,1,1,33747,0
14057,1,1,14934,0
14058,1,1,14057,0
14059,1,1,14761,0
14060,1,1,9638,0
14061,1,1,29489,0
14062,1,1,15252,0
14063,1,1,13716,0
14064,1,1,30642,0
14065,1,1,23859,0
14066,1,1,30076,0
14067,1,1,35174,0
14068,1,1,29595,0
14069,1,1,14934,0
14070,1,1,16634,0
14071,1,1,15125,0
14072,1,1,17976,0
14073,1,1,14611,0
14074,1,1,15445,0
14075,1,1,14219,0
14076,1,1,31323,0
14077,1,1,24984,0
14078,1,1,22676,0
14079,1,1,34926,0
14080,1,1,21979,0
14081,1,1,14850,0
14082,1,1,36740,0
14083,1,1,18225,0
14084,1,1,34965,0
14085,1,1,18440,0
14086,1,1,14730,0
14087,1,1,14677,0
14088,1,1,14703,0
14089,1,1,14686,0
14090,1,1,14705,0
14091,1,1,36796,0
14092,1,1,28598,0
14093,1,1,23962,0
14094,1,1,14703,0
14095,1,1,16425,0
14096,1,1,22083,0
14097,1,1,40273,0
14098,1,1,21557,0
14099,1,1,22186,0
14100,1,1,22275,0
14101,1,1,14834,0
14102,1,1,41882,0
14103,1,1,20269,0
14104,1,1,36595,0
14105,1,1,34628,0
14106,1,1,14743,0
14107,1,1,16176,0
14108,1,1,21892,0
14109,1,1,21612,0
14110,1,1,15791,0
14111,1,1,21141,0
14112,1,1,37482,0
14113,1,1,30040,0
14114,1,1,35013,0
14115,1,1,14748,0
14116,1,1,14545,0
14117,1,1,33275,0
14118,1,1,33836,0
14119,1,1,14852,0
14120,1,1,12624,0
14121,1,1,14787,0
14122,1,1,36936,0
14123,1,1,35922,0
14124,1,1,23841,0
14125,1,1,28580,0
14126,1,1,14833,0
14127,1,1,14876,0
14128,1,1,37104,0
14129,1,1,14273,0
14130,1,1,28405,0
14131,1,1,30165,0
14132,1,1,17696,0
14133,1,1,14769,0
14134,1,1,20411,0
14135,1,1,14790,0
14136,1,1,15356,0
14137,1,1,20327,0
14138,1,1,28421,0
14139,1,1,15775,0
14140,1,1,38051,0
14141,1,1,14399,0
14142,1,1,15095,0
14143,1,1,13904,0
14144,1,1,15816,0
14145,1,1,29799,0
14146,1,1,20383,0
14147,1,1,22306,0
14148,1,1,20566,0
14149,1,1,26808,0
14150,1,1,28891,0
14151,1,1,15555,0
14152,1,1,37146,0
14153,1,1,30790,0
14154,1,1,14863,0
14155,1,1,14848,0
14156,1,1,27337,0
14157,1,1,22209,0
14158,1,1,37113,0
14159,1,1,36959,0
14160,1,1,21954,0
14161,1,1,29936,0
14162,1,1,14235,0
14163,1,1,15011,0
14164,1,1,14795,0
14165,1,1,16599,0
14166,1,1,14773,0
14167,1,1,14814,0
14168,1,1,24940,0
14169,1,1,17633,0
14170,1,1,15056,0
14171,1,1,14716,0
14172,1,1,16522,0
14173,1,1,14709,0
14174,1,1,10777,0
14175,1,1,14963,0
14176,1,1,16589,0
14177,1,1,37050,0
14178,1,1,15163,0
14179,1,1,18039,0
14180,1,1,14948,0
14181,1,1,14989,0
14182,1,1,13416,0
14183,1,1,16802,0
14184,1,1,16178,0
14185,1,1,23712,0
14186,1,1,14502,0
14187,1,1,32563,0
14188,1,1,29674,0
14189,1,1,23032,0
14190,1,1,30140,0
14191,1,1,29500,0
14192,1,1,16714,0
14193,1,1,14811,0
14194,1,1,14948,0
14195,1,1,15000,0
14196,1,1,14125,0
14197,1,1,14817,0
14198,1,1,36764,0
14199,1,1,14691,0
14200,1,1,29337,0
14201,1,1,43927,0
14202,1,1,14935,0
14203,1,1,16405,0
14204,1,1,14576,0
14205,1,1,14851,0
14206,1,1,21928,0
14207,1,1,13556,0
14208,1,1,12294,0
14209,1,1,16577,0
14210,1,1,14650,0
14211,1,1,16418,0
14212,1,1,30467,0
14213,1,1,17726,0
14214,1,1,15770,0
14215,1,1,14576,0
14216,1,1,26175,0
14217,1,1,15053,0
14218,1,1,28005,0
14219,1,1,32338,0
14220,1,1,14787,0
14221,1,1,24226,0
14222,1,1,14623,0
14223,1,1,14784,0
14224,1,1,14816,0
14225,1,1,14724,0
14226,1,1,14654,0
14227,1,1,15377,0
14228,1,1,14529,0
14229,1,1,43478,0
14230,1,1,18904,0
14231,1,1,29296,0
14232,1,1,14605,0
14233,1,1,21095,0
14234,1,1,22102,0
14235,1,1,15742,0
14236,1,1,11073,0
14237,1,1,33754,0
14238,1,1,21997,0
14239,1,1,30383,0
14240,1,1,37015,0
14241,1,1,14163,0
14242,1,1,31447,0
14243,1,1,15729,0
14244,1,1,24024,0
14245,1,1,17834,0
14246,1,1,10530,0
14247,1,1,17582,0
14248,1,1,10775,0
14249,1,1,10477,0
14250,1,1,23370,0
14251,1,1,13572,0
14252,1,1,35642,0
14253,1,1,28102,0
14254,1,1,16026,0
14255,1,1,14906,0
14256,1,1,14226,0
14257,1,1,14586,0
14258,1,1,14227,0
14259,1,1,14333,0
14260,1,1,33811,0
14261,1,1,22169,0
14262,1,1,14166,0
14263,1,1,28133,0
14264,1,1,14681,0
14265,1,1,14843,0
14266,1,1,22235,0
14267,1,1,36830,0
14268,1,1,36667,0
14269,1,1,14634,0
14270,1,1,29808,0
14271,1,1,29490,0
14272,1,1,14753,0
14273,1,1,20387,0
14274,1,1,14878,0
14275,1,1,11337,0
14276,1,1,11463,0
14277,1,1,14570,0
14278,1,1,22069,0
14279,1,1,17944,0
14280,1,1,21964,0
14281,1,1,34192,0
14282,1,1,31259,0
14283,1,1,30098,0
14284,1,1,36062,0
14285,1,1,14591,0
14286,1,1,16161,0
14287,1,1,29229,0
14288,1,1,14238,0
14289,1,1,14862,0
14290,1,1,27491,0
14291,1,1,9392,0
14292,1,1,14496,0
14293,1,1,7484,0
14294,1,1,26452,0
14295,1,1,14855,0
14296,1,1,23268,0
14297,1,1,10295,0
14298,1,1,34463,0
14299,1,1,29245,0
14300,1,1,34859,0
14301,1,1,28908,0
14302,1,1,33592,0
14303,1,1,27712,0
14304,1,1,19585,0
14305,1,1,22418,0
14306,1,1,29373,0
14307,1,1,19642,0
14308,1,1,8286,0
14309,1,1,42202,0
14310,1,1,34302,0
14311,1,1,14496,0
14312,1,1,13094,0
14313,1,1,28177,0
14314,1,1,14981,0
14315,1,1,14125,0
14316,1,1,19884,0
14317,1,1,14018,0
14318,1,1,14960,0
14319,1,1,42143,0
14320,1,1,14245,0
14321,1,1,14847,0
14322,1,1,21132,0
14323,1,1,14865,0
14324,1,1,16617,0
14325,1,1,14861,0
14326,1,1,14068,0
14327,1,1,16910,0
14328,1,1,20419,0
14329,1,1,29691,0
14330,1,1,15010,0
14331,1,1,21068,0
14332,1,1,28052,0
14333,1,1,21089,0
14334,1,1,32672,0
14335,1,1,38280,0
14336,1,1,19689,0
14337,1,1,19899,0
14338,1,1,35117,0
14339,1,1,14774,0
14340,1,1,24054,0
14341,1,1,15037,0
14342,1,1,21900,0
14343,1,1,21653,0
14344,1,1,15704,0
14345,1,1,25363,0
14346,1,1,14535,0
14347,1,1,21824,0
14348,1,1,15306,0
14349,1,1,14441,0
14350,1,1,14574,0
14351,1,1,25569,0
14352,1,1,13812,0
14353,1,1,34500,0
14354,1,1,14580,0
14355,1,1,14524,0
14356,1,1,14478,0
14357,1,1,21312,0
14358,1,1,14855,0
14359,1,1,35541,0
14360,1,1,23720,0
14361,1,1,20941,0
14362,1,1,14702,0
14363,1,1,9768,0
14364,1,1,10438,0
14365,1,1,36436,0
14366,1,1,19958,0
14367,1,1,14742,0
14368,1,1,14902,0
14369,1,1,14862,0
14370,1,1,42133,0
14371,1,1,14616,0
14372,1,1,21888,0
14373,1,1,14476,0
14374,1,1,10583,0
14375,1,1,14572,0
14376,1,1,14544,0
14377,1,1,14955,0
14378,1,1,14480,0
14379,1,1,14198,0
14380,1,1,14576,0
14381,1,1,15620,0
14382,1,1,36412,0
14383,1,1,16531,0
14384,1,1,29182,0
14385,1,1,36666,0
14386,1,1,14800,0
14387,1,1,14936,0
14388,1,1,20162,0
14389,1,1,14633,0
14390,1,1,28118,0
14391,1,1,14860,0
14392,1,1,14258,0
14393,1,1,14802,0
14394,1,1,18156,0
14395,1,1,11789,0
14396,1,1,22819,0
14397,1,1,14057,0
14398,1,1,28160,0
14399,1,1,15142,0
14400,1,1,14770,0
14401,1,1,12255,0
14402,1,1,32000,0
14403,1,1,23085,0
14404,1,1,15056,0
14405,1,1,29922,0
14406,1,1,19330,0
14407,1,1,15420,0
14408,1,1,14007,0
14409,1,1,28590,0
14410,1,1,30570,0
14411,1,1,14100,0
14412,1,1,13804,0
14413,1,1,23710,0
14414,1,1,29272,0
14415,1,1,14498,0
14416,1,1,28283,0
14417,1,1,25905,0
14418,1,1,14597,0
14419,1,1,29277,0
14420,1,1,25930,0
14421,1,1,16146,0
14422,1,1,15558,0
14423,1,1,13926,0
14424,1,1,15655,0
14425,1,1,14282,0
14426,1,1,25765,0
14427,1,1,15053,0
14428,1,1,14601,0
14429,1,1,15606,0
14430,1,1,12028,0
14431,1,1,16433,0
14432,1,1,18072,0
14433,1,1,15459,0
14434,1,1,15349,0
14435,1,1,15626,0
14436,1,1,31311,0
14437,1,1,14723,0
14438,1,1,14920,0
14439,1,1,21086,0
14440,1,1,14811,0
14441,1,1,34687,0
14442,1,1,37036,0
14443,1,1,16204,0
14444,1,1,14656,0
14445,1,1,19637,0
14446,1,1,27176,0
14447,1,1,14685,0
14448,1,1,15041,0
14449,1,1,21652,0
14450,1,1,42960,0
14451,1,1,33119,0
14452,1,1,14810,0
14453,1,1,14802,0
14454,1,1,29856,0
14455,1,1,26815,0
14456,1,1,32349,0
14457,1,1,42137,0
14458,1,1,20392,0
14459,1,1,20975,0
14460,1,1,14546,0
14461,1,1,27061,0
14462,1,1,15079,0
14463,1,1,14050,0
14464,1,1,30644,0
14465,1,1,14261,0
14466,1,1,28411,0
14467,1,1,16357,0
14468,1,1,13748,0
14469,1,1,13045,0
14470,1,1,22702,0
14471,1,1,32205,0
14472,1,1,42137,0
14473,1,1,21845,0
14474,1,1,22527,0
14475,1,1,14992,0
14476,1,1,14615,0
14477,1,1,14493,0
14478,1,1,23410,0
14479,1,1,39525,0
14480,1,1,35938,0
14481,1,1,29117,0
14482,1,1,15748,0
14483,1,1,25493,0
14484,1,1,29337,0
14485,1,1,27704,0
14486,1,1,27469,0
14487,1,1,31221,0
14488,1,1,26831,0
14489,1,1,15483,0
14490,1,1,21548,0
14491,1,1,23733,0
14492,1,1,22910,0
14493,1,1,7467,0
14494,1,1,20599,0
14495,1,1,14733,0
14496,1,1,29234,0
14497,1,1,20336,0
14498,1,1,21210,0
14499,1,1,15053,0
14000,1,2,28980,0
14001,1,2,36597,0
14002,1,2,16880,0
14003,1,2,21831,0
14004,1,2,21562,0
14005,1,2,21934,0
14006,1,2,20133,0
14007,1,2,15613,0
14008,1,2,17387,0
14009,1,2,35184,0
14010,1,2,34982,0
14011,1,2,30358,0
14012,1,2,20240,0
14013,1,2,34929,0
14014,1,2,22142,0
14015,1,2,22215,0
14016,1,2,21091,0
14017,1,2,23279,0
14018,1,2,16120,0
14019,1,2,21224,0
14020,1,2,14868,0
14021,1,2,14256,0
14022,1,2,11688,0
14023,1,2,12594,0
14024,1,2,14287,0
14025,1,2,14643,0
14026,1,2,14048,0
14027,1,2,10372,0
14028,1,2,35190,0
14029,1,2,20982,0
14030,1,2,14840,0
14031,1,2,20086,0
14032,1,2,14612,0
14033,1,2,14638,0
14034,1,2,22810,0
14035,1,2,40752,0
14036,1,2,15031,0
14037,1,2,28101,0
14038,1,2,15317,0
14039,1,2,14818,0
14040,1,2,30916,0
14041,1,2,29253,0
14042,1,2,14529,0
14043,1,2,13599,0
14044,1,2,16128,0
14045,1,2,16454,0
14046,1,2,23678,0
14047,1,2,15402,0
14048,1,2,14592,0
14049,1,2,14874,0
14050,1,2,20611,0
14051,1,2,30854,0
14052,1,2,43830,0
14053,1,2,15868,0
14054,1,2,21942,0
14055,1,2,16461,0
14056,1,2,14651,0
14057,1,2,14722,0
14058,1,2,29825,0
14059,1,2,14846,0
14060,1,2,14045,0
14061,1,2,16119,0
14062,1,2,16867,0
14063,1,2,14551,0
14064,1,2,9916,0
14065,1,2,14589,0
14066,1,2,14598,0
14067,1,2,32521,0
14068,1,2,16734,0
14069,1,2,21582,0
14070,1,2,29107,0
14071,1,2,19030,0
14072,1,2,16443,0
14073,1,2,30610,0
14074,1,2,16392,0
14075,1,2,14828,0
14076,1,2,36456,0
14077,1,2,35904,0
14078,1,2,21516,0
14079,1,2,21936,0
14080,1,2,14592,0
14081,1,2,30233,0
14082,1,2,35160,0
14083,1,2,28539,0
14084,1,2,42143,0
14085,1,2,11094,0
14086,1,2,14825,0
14087,1,2,28103,0
14088,1,2,14532,0
14089,1,2,14463,0
14090,1,2,15789,0
14091,1,2,42175,0
14092,1,2,33782,0
14093,1,2,30110,0
14094,1,2,28161,0
14095,1,2,22833,0
14096,1,2,42126,0
14097,1,2,42181,0
14098,1,2,33134,0
14099,1,2,36408,0
14100,1,2,30723,0
14101,1,2,31217,0
14102,1,2,42139,0
14103,1,2,25848,0
14104,1,2,36499,0
14105,1,2,41248,0
14106,1,2,42966,0
14107,1,2,35611,0
14108,1,2,35729,0
14109,1,2,36231,0
14110,1,2,34870,0
14111,1,2,35815,0
14112,1,2,42976,0
14113,1,2,34011,0
14114,1,2,20772,0
14115,1,2,31096,0
14116,1,2,32865,0
14117,1,2,36380,0
14118,1,2,31039,0
14119,1,2,28753,0
14120,1,2,29335,0
14121,1,2,28630,0
14122,1,2,37244,0
14123,1,2,37452,0
14124,1,2,26262,0
14125,1,2,32916,0
14126,1,2,29827,0
14127,1,2,44237,0
14128,1,2,44179,0
14129,1,2,7871,0
14130,1,2,8792,0
14131,1,2,29807,0
14132,1,2,29421,0
14133,1,2,29668,0
14134,1,2,31704,0
14135,1,2,16781,0
14136,1,2,21710,0
14137,1,2,26097,0
14138,1,2,31587,0
14139,1,2,7389,0
14140,1,2,42506,0
14141,1,2,22229,0
14142,1,2,30988,0
14143,1,2,30847,0
14144,1,2,33108,0
14145,1,2,33825,0
14146,1,2,35427,0
14147,1,2,37674,0
14148,1,2,29228,0
14149,1,2,36509,0
14150,1,2,43743,0
14151,1,2,14544,0
14152,1,2,42599,0
14153,1,2,41248,0
14154,1,2,41520,0
14155,1,2,42522,0
14156,1,2,30685,0
14157,1,2,29372,0
14158,1,2,36095,0
14159,1,2,38742,0
14160,1,2,30876,0
14161,1,2,34269,0
14162,1,2,34642,0
14163,1,2,30966,0
14164,1,2,31293,0
14165,1,2,34103,0
14166,1,2,28251,0
14167,1,2,30968,0
14168,1,2,32991,0
14169,1,2,34157,0
14170,1,2,29046,0
14171,1,2,27286,0
14172,1,2,36306,0
14173,1,2,26057,0
14174,1,2,24537,0
14175,1,2,30169,0
14176,1,2,32802,0
14177,1,2,43438,0
14178,1,2,35786,0
14179,1,2,33894,0
14180,1,2,29005,0
14181,1,2,33086,0
14182,1,2,25510,0
14183,1,2,33920,0
14184,1,2,34512,0
14185,1,2,36262,0
14186,1,2,35588,0
14187,1,2,36766,0
14188,1,2,35557,0
14189,1,2,32376,0
14190,1,2,25555,0
14191,1,2,36876,0
14192,1,2,28393,0
14193,1,2,35481,0
14194,1,2,32529,0
14195,1,2,30463,0
14196,1,2,29302,0
14197,1,2,35536,0
14198,1,2,38736,0
14199,1,2,28163,0
14200,1,2,42089,0
14201,1,2,42532,0
14202,1,2,28290,0
14203,1,2,35953,0
14204,1,2,34532,0
14205,1,2,29403,0
14206,1,2,27430,0
14207,1,2,27530,0
14208,1,2,25472,0
14209,1,2,30905,0
14210,1,2,28112,0
14211,1,2,29186,0
14212,1,2,30443,0
14213,1,2,31239,0
14214,1,2,31218,0
14215,1,2,25177,0
14216,1,2,33057,0
14217,1,2,30302,0
14218,1,2,29401,0
14219,1,2,28223,0
14220,1,2,31298,0
14221,1,2,29155,0
14222,1,2,29307,0
14223,1,2,35157,0
14224,1,2,29795,0
14225,1,2,29143,0
14226,1,2,30114,0
14227,1,2,30973,0
14228,1,2,23875,0
14229,1,2,43660,0
14230,1,2,32734,0
14231,1,2,42904,0
14232,1,2,29120,0
14233,1,2,29090,0
14234,1,2,37337,0
14235,1,2,24816,0
14236,1,2,30668,0
14237,1,2,29351,0
14238,1,2,28886,0
14239,1,2,36136,0
14240,1,2,43690,0
14241,1,2,33933,0
14242,1,2,30153,0
14243,1,2,33784,0
14244,1,2,30863,0
14245,1,2,30774,0
14246,1,2,29285,0
14247,1,2,17297,0
14248,1,2,26415,0
14249,1,2,35073,0
14250,1,2,33360,0
14251,1,2,29924,0
14252,1,2,36316,0
14253,1,2,30848,0
14254,1,2,31748,0
14255,1,2,33098,0
14256,1,2,36007,0
14257,1,2,28895,0
14258,1,2,24270,0
14259,1,2,32203,0
14260,1,2,35682,0
14261,1,2,35160,0
14262,1,2,32530,0
14263,1,2,40771,0
14264,1,2,25873,0
14265,1,2,28082,0
14266,1,2,36345,0
14267,1,2,42153,0
14268,1,2,38423,0
14269,1,2,33954,0
14270,1,2,28377,0
14271,1,2,27185,0
14272,1,2,28010,0
14273,1,2,42209,0
14274,1,2,21963,0
14275,1,2,28002,0
14276,1,2,29219,0
14277,1,2,27996,0
14278,1,2,28355,0
14279,1,2,33407,0
14280,1,2,35234,0
14281,1,2,34580,0
14282,1,2,27789,0
14283,1,2,32526,0
14284,1,2,35128,0
14285,1,2,29108,0
14286,1,2,24538,0
14287,1,2,35675,0
14288,1,2,28710,0
14289,1,2,28393,0
14290,1,2,35595,0
14291,1,2,30942,0
14292,1,2,9969,0
14293,1,2,7208,0
14294,1,2,35624,0
14295,1,2,34109,0
14296,1,2,31906,0
14297,1,2,27575,0
14298,1,2,35591,0
14299,1,2,30371,0
14300,1,2,35676,0
14301,1,2,32233,0
14302,1,2,35712,0
14303,1,2,27624,0
14304,1,2,28713,0
14305,1,2,33863,0
14306,1,2,33413,0
14307,1,2,31296,0
14308,1,2,35733,0
14309,1,2,42444,0
14310,1,2,33987,0
14311,1,2,29516,0
14312,1,2,27762,0
14313,1,2,28787,0
14314,1,2,38323,0
14315,1,2,33324,0
14316,1,2,35134,0
14317,1,2,29357,0
14318,1,2,26921,0
14319,1,2,42126,0
14320,1,2,31774,0
14321,1,2,34161,0
14322,1,2,17499,0
14323,1,2,35153,0
14324,1,2,32427,0
14325,1,2,7376,0
14326,1,2,20113,0
14327,1,2,23471,0
14328,1,2,34017,0
14329,1,2,33049,0
14330,1,2,28834,0
14331,1,2,35710,0
14332,1,2,35215,0
14333,1,2,27935,0
14334,1,2,32310,0
14335,1,2,42193,0
14336,1,2,28221,0
14337,1,2,29000,0
14338,1,2,35257,0
14339,1,2,22934,0
14340,1,2,35182,0
14341,1,2,31476,0
14342,1,2,29594,0
14343,1,2,42329,0
14344,1,2,32604,0
14345,1,2,25860,0
14346,1,2,29248,0
14347,1,2,33397,0
14348,1,2,35098,0
14349,1,2,32690,0
14350,1,2,29423,0
14351,1,2,29611,0
14352,1,2,34722,0
14353,1,2,34409,0
14354,1,2,28872,0
14355,1,2,28855,0
14356,1,2,26821,0
14357,1,2,28660,0
14358,1,2,29764,0
14359,1,2,35735,0
14360,1,2,28695,0
14361,1,2,34885,0
14362,1,2,28636,0
14363,1,2,30256,0
14364,1,2,35974,0
14365,1,2,40559,0
14366,1,2,42520,0
14367,1,2,34480,0
14368,1,2,28752,0
14369,1,2,33761,0
14370,1,2,42179,0
14371,1,2,34437,0
14372,1,2,42182,0
14373,1,2,30762,0
14374,1,2,36360,0
14375,1,2,30576,0
14376,1,2,28121,0
14377,1,2,28257,0
14378,1,2,34862,0
14379,1,2,31380,0
14380,1,2,35150,0
14381,1,2,33386,0
14382,1,2,35222,0
14383,1,2,30799,0
14384,1,2,23262,0
14385,1,2,36218,0
14386,1,2,24571,0
14387,1,2,28057,0
14388,1,2,33798,0
14389,1,2,35188,0
14390,1,2,42111,0
14391,1,2,31188,0
14392,1,2,30023,0
14393,1,2,29061,0
14394,1,2,30521,0
14395,1,2,35830,0
14396,1,2,24084,0
14397,1,2,34047,0
14398,1,2,38528,0
14399,1,2,36294,0
14400,1,2,30340,0
14401,1,2,27929,0
14402,1,2,28364,0
14403,1,2,42586,0
14404,1,2,35254,0
14405,1,2,29698,0
14406,1,2,25398,0
14407,1,2,30583,0
14408,1,2,27711,0
14409,1,2,28599,0
14410,1,2,28745,0
14411,1,2,28677,0
